2023/01/20_08:50:31.236,+22.80,24.86,+1.67,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.53,+23.29,+22.94,+23.22,+23.16,+23.51,+23.38,+23.66
2023/01/20_08:50:32.274,+22.83,24.86,+1.69,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.53,+23.29,+22.94,+23.22,+23.13,+23.51,+23.38,+23.66
2023/01/20_08:50:33.288,+22.83,24.86,+1.69,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.50,+23.29,+22.94,+23.22,+23.13,+23.48,+23.38,+23.66
2023/01/20_08:50:34.334,+22.86,24.88,+1.73,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.50,+23.29,+22.94,+23.22,+23.13,+23.48,+23.35,+23.66
2023/01/20_08:50:35.348,+22.83,24.89,+1.71,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.53,+23.29,+22.94,+23.22,+23.13,+23.48,+23.38,+23.63
2023/01/20_08:50:36.394,+22.80,24.88,+1.68,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.53,+23.29,+22.94,+23.22,+23.13,+23.51,+23.38,+23.63
2023/01/20_08:50:37.434,+22.82,24.84,+1.67,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.50,+23.25,+22.94,+23.22,+23.13,+23.51,+23.38,+23.66
2023/01/20_08:50:38.437,+22.80,24.86,+1.67,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.50,+23.25,+22.94,+23.22,+23.13,+23.48,+23.38,+23.66
2023/01/20_08:50:39.452,+22.83,24.84,+1.68,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.53,+23.29,+22.94,+23.19,+23.13,+23.48,+23.38,+23.63
2023/01/20_08:50:40.468,+22.82,24.85,+1.67,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.53,+23.29,+22.94,+23.22,+23.13,+23.51,+23.38,+23.66
2023/01/20_08:50:41.488,+22.85,24.82,+1.68,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.53,+23.25,+22.94,+23.22,+23.13,+23.48,+23.38,+23.66
2023/01/20_08:50:42.506,+22.83,24.84,+1.68,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.50,+23.25,+22.97,+23.22,+23.13,+23.48,+23.38,+23.66
2023/01/20_08:50:43.554,+22.82,24.84,+1.67,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.53,+23.29,+22.94,+23.22,+23.13,+23.48,+23.38,+23.63
2023/01/20_08:50:44.557,+22.83,24.82,+1.67,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.53,+23.29,+22.94,+23.22,+23.13,+23.48,+23.38,+23.66
2023/01/20_08:50:45.572,+22.83,24.81,+1.66,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.53,+23.29,+22.97,+23.22,+23.13,+23.48,+23.35,+23.66
2023/01/20_08:50:46.588,+22.85,24.87,+1.71,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.53,+23.29,+22.94,+23.22,+23.13,+23.51,+23.38,+23.66
2023/01/20_08:50:47.607,+22.83,24.89,+1.71,+22.7,0,0,0,0,0,0,0,0,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+0.00,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+23.0,+22.53,+23.29,+22.94,+23.22,+23.13,+23.48,+23.38,+23.63
